User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
stocksoftheday,@stocksoftheday1,2023-01-10T21:31:03.000Z,"stocksoftheday
@stocksoftheday1
·
Jan 10, 2023$WY Weyerhaeuser Co is falling fast! It's down -1.78% today!",,,
Market Newswire,@Market_Newswire,2022-12-21T21:37:54.000Z,"Market Newswire
@Market_Newswire
·
Dec 21, 2022$WY SEC Filing: 8-K Reg FD - WEYERHAEUSER CO (0000106535) December 21
 
https://marketnewswire.live/index.php/2022/12/21/8-k-reg-fd-weyerhaeuser-co-0000106535-december-21/…",,,
IEMBot MPX,@iembot_mpx,2022-12-15T14:45:42.000Z,"IEMBot MPX
@iembot_mpx
·
Dec 15, 2022
AutomatedAt 8:00 AM CST, Weyerhaeuser [Rusk Co, WI] PUBLIC reports SNOW of 10.50 INCH https://mesonet.agron.iastate.edu/lsr/#MPX/202212151400/202212151400…",,,
AFPA,@albertaforests,2022-12-07T20:33:47.000Z,"AFPA
@albertaforests
·
Dec 7, 2022Our 3rd podcast episode, 'Biologist, Forester, Award-Winner' is live! Listen to 
@Weyerhaeuser
 Director, Wendy Crosina, recent winner of 
@FPAC_APFC
's #WomeninForestry award, chat about her journey & experience in #forestry. Listen to the full podcast https://spoti.fi/3P6ZZbQ",,4,10
Football Is Life,@urinoir_co_ltd,2022-11-28T21:49:48.000Z,"Football Is Life
@urinoir_co_ltd
·
Nov 28, 2022Shell Lake vs Chetek-Weyerhaeuser | Wisconsin High School Basketball Live Stream
𝙒𝘼𝙏𝘾𝙃 𝙇𝙄𝙑𝙀 𝙤𝙣  https://cp.ontv-sport.com/hsb.php
The Chetek-Weyerhaeuser (Chetek, WI) varsity basketball team has a home non-conference game vs. Shell Lake (WI) today @ 5:30p.",,,
UltimateBlackbox,@hftblackbox,2022-11-25T23:35:04.000Z,"UltimateBlackbox
@hftblackbox
·
Nov 26, 2022Weyerhaeuser Co. stock outperforms market on strong trading day - MarketWatch http://dlvr.it/SdNMyn",,,
fRI Research,@fRIresearch,2022-11-21T22:58:38.000Z,"fRI Research
@fRIresearch
·
Nov 21, 2022Replying to 
@fRIresearch",1,,4
Communist Stock Analysis,@communiststocks,2022-11-21T07:00:43.000Z,"Communist Stock Analysis
@communiststocks
·
Nov 21, 2022Weyerhaeuser Co - $WY

 QUOTE
$WY was UP  on Fri Nov 18
Closed at 32.27 USD for a 0.78% gain from previous close
  

 ANALYSIS
Weyerhaeuser Co should be nationalized
☭ ☭ ☭",,,
ForksTalk,@TalkForks,2022-11-17T14:51:37.000Z,"ForksTalk
@TalkForks
·
Nov 17, 2022ForksTalk Newswatch: Wood Products Market Trends and Forecast Report 2022-2031 | By Types, Applications, Regions And Players Weyerhaeuser Company, West Fraser Timber Co Ltd, Canfor, Celulosa Arauco y Constitución, Interfor: Avail a limited period… http://dlvr.it/ScwyCQ",,,
Market Newswire,@Market_Newswire,2022-11-14T21:37:02.000Z,"Market Newswire
@Market_Newswire
·
Nov 14, 2022$WY SEC Filing: 8-K Reg FD - WEYERHAEUSER CO (0000106535) November 14
 
https://marketnewswire.live/index.php/2022/11/14/8-k-reg-fd-weyerhaeuser-co-0000106535-november-14/…",,,
Rama Chari TBRC,@ramacharitbrc,2022-11-09T05:58:14.000Z,"Rama Chari TBRC
@ramacharitbrc
·
Nov 9, 2022The Major players in the Wood Processing Market are  West Fraser Timber Co Ltd, Canfor, Weyerhaeuser, Interfor, Georgia Pacific.....@ @  http://bit.ly/3UpWsau

#Paper #Plastics #Rubber #Wood #Textile #Sawmills #WoodPreservation",,,
Carbon Credit Research,@CarbonCreditRes,2022-10-29T17:06:04.000Z,"Carbon Credit Research
@CarbonCreditRes
·
Oct 29, 2022WEYERHAEUSER CO MANAGEMENT'S DISCUSSION AND ANALYSIS OF FINA
https://marketscreener.com/quote/stock/WEYERHAEUSER-COMPANY-14932/news/WEYERHAEUSER-CO-MANAGEMENT-S-DISCUSSION-AND-ANALYSIS-OF-FINANCIAL-CONDITION-AND-RESULTS-OF-OPERATIO-42126950/…

#CarbonCredit #CarbonNeutral #NetZero #CarbonFarming #CarbonCapture #CarbonMarket  #CleanEnergy",,,
Modellbau,@ModellbauT,2022-10-29T08:01:02.000Z,"Modellbau
@ModellbauT
·
Oct 29, 2022Rivarossi H0 HR2414 Heisler Dampflok Weyerhaeuser Timber Co. DCC Sound CH19207 https://ebay.de/itm/115584313408?hash=item1ae95ca840%3Ag%3ArsIAAOSwJhpjXNuk&mkcid=1&mkrid=707-53477-19255-0&siteid=77&campid=5338752399&customid=&toolid=10001&mkevt=1… eBay",,,
Market Newswire,@Market_Newswire,2022-10-27T20:19:37.000Z,"Market Newswire
@Market_Newswire
·
Oct 27, 2022$WY SEC Filing: 8-K Earnings - WEYERHAEUSER CO (0000106535) October 27
 
https://marketnewswire.live/index.php/2022/10/27/8-k-earnings-weyerhaeuser-co-0000106535-october-27/…",,,
Communist Stock Analysis,@communiststocks,2022-10-27T23:01:25.000Z,"Communist Stock Analysis
@communiststocks
·
Oct 28, 2022Weyerhaeuser Co - $WY

 QUOTE
$WY was UP  on Thu Oct 27
Closed at 31.01 USD for a 0.16% gain from previous close
  

 ANALYSIS
Weyerhaeuser Co should be nationalized
☭ ☭ ☭",,,
주식-BOT,@TtwStockBot,2022-10-28T20:26:09.000Z,"주식-BOT
@TtwStockBot
·
Oct 28, 20222022. 10. 29. 오전 5:26:03 - Weyerhaeuser Co 분기 실적 발표... EPS 시장전망치 부합, 매출 시장전망치 부합 https://hankyung.com/finance/article/202210292704R…
 #주식 #NASDAQ #BTC",,,
Communist Stock Analysis,@communiststocks,2022-10-05T06:01:02.000Z,"Communist Stock Analysis
@communiststocks
·
Oct 5, 2022Weyerhaeuser Co - $WY

 QUOTE
$WY was UP  on Tue Oct 04
Closed at 29.89 USD for a 1.77% gain from previous close
  

 ANALYSIS
Weyerhaeuser Co should be nationalized
☭ ☭ ☭",,,
Communist Stock Analysis,@communiststocks,2022-10-03T14:00:42.000Z,"Communist Stock Analysis
@communiststocks
·
Oct 3, 2022Weyerhaeuser Co - $WY

 QUOTE
$WY is UP  on Mon Oct 03
Currently at 29.18 USD for a 2.17% gain from previous close
  

 ANALYSIS
Weyerhaeuser Co should be nationalized
☭ ☭ ☭",,,
stocksoftheday,@stocksoftheday1,2022-09-30T21:30:59.000Z,"stocksoftheday
@stocksoftheday1
·
Sep 30, 2022$WY Weyerhaeuser Co saw an increase of +2.92% today!",,,
Kwhen Finance,@kwhenfinance,2022-09-30T17:33:33.000Z,"Kwhen Finance
@kwhenfinance
·
Sep 30, 2022Weyerhaeuser Co. Shares Approach 52-Week Low - Market Mover https://ayr.app/l/UXuw $WY #stockmarket #kwhenfinance",,,1
Acquirer’s Multiple®,@acquirersx,2022-09-29T05:19:36.000Z,"Acquirer’s Multiple®
@acquirersx
·
Sep 29, 2022The worst return in The Acquirers Multiple Large Cap Screener midweek is WY Weyerhaeuser Co down -2.8 percent to 28.19",,,1
𝕁𝕦𝕝𝕚𝕒 𝔻𝕠𝕦𝕘𝕙𝕥𝕪,@julia_doughty,2022-09-28T21:18:24.000Z,"𝕁𝕦𝕝𝕚𝕒 𝔻𝕠𝕦𝕘𝕙𝕥𝕪
@julia_doughty
·
Sep 28, 2022Georgia’s biggest private landowner is Plum Creek, which merged with Weyerhaeuser. 

Willamette Industries was a Fortune 500 forest products co based in Portland, OR founded in 1906.

In 2002, it was purchased by competitor Weyerhaeuser of Federal Way, WA in a hostile buyout.",1,3,1
Market Newswire,@Market_Newswire,2022-09-28T20:47:22.000Z,"Market Newswire
@Market_Newswire
·
Sep 28, 2022$WY SEC Filing: 8-K Reg FD - WEYERHAEUSER CO (0000106535) September 28
 
https://marketnewswire.live/index.php/2022/09/28/8-k-reg-fd-weyerhaeuser-co-0000106535-september-28/…",,,
Kwhen Finance,@kwhenfinance,2022-09-28T18:11:44.000Z,"Kwhen Finance
@kwhenfinance
·
Sep 28, 2022Weyerhaeuser Co. Shares Close in on 52-Week Low - Market Mover https://ayr.app/l/7bGK $WY #stockmarket #kwhenfinance",,,
LinkeWire News,@linkewire,2022-09-28T10:02:26.000Z,"LinkeWire News
@linkewire
·
Sep 28, 2022Plywood Market Industry Size, Current Trend, Competition, Growth and Future Demands | Weyerhaeuser Company, Eksons Corp. Bhd., Roseburg Forest Products Co., Uniply Industries Ltd., Boise Cascade LLC",,,
Communist Stock Analysis,@communiststocks,2022-09-25T04:01:31.000Z,"Communist Stock Analysis
@communiststocks
·
Sep 25, 2022Weyerhaeuser Co - $WY

 QUOTE
$WY was DOWN  on Fri Sep 23
Closed at 28.99 USD for a -1.43% loss from previous close
  

 ANALYSIS
Weyerhaeuser Co should be nationalized
☭ ☭ ☭",,,
Kwhen Finance,@kwhenfinance,2022-09-24T17:01:14.000Z,"Kwhen Finance
@kwhenfinance
·
Sep 24, 2022Weyerhaeuser Co. Shares Close in on 52-Week Low - Market Mover https://ayr.app/l/EVsw $WY #stockmarket #kwhenfinance",,,
Portland Jobs with Justice,@JwJpdx,2022-09-23T17:38:34.000Z,"Portland Jobs with Justice
@JwJpdx
·
Sep 23, 2022The CEO of 
@Weyerhaeuser
 Devin Stockfish made $12.3m last year while asking workers to take unacceptable cuts.

Please come out to support the fighting Machinists as they strike against corporate greed! #DoBetterDevin 

 Sign up to join the line below! ",,,1
Kwhen Finance,@kwhenfinance,2022-09-22T18:22:54.000Z,"Kwhen Finance
@kwhenfinance
·
Sep 22, 2022Weyerhaeuser Co. Shares Near 52-Week Low - Market Mover https://ayr.app/l/2vr2 $WY #stockmarket #kwhenfinance",,,
Piri Ikkita,@IkkitaPiri,2022-09-21T14:46:30.000Z,"Piri Ikkita
@IkkitaPiri
·
Sep 21, 2022#RT 
@kwhenfinance
: Weyerhaeuser Co. Shares Close in on 52-Week Low - Market Mover https://ayr.app/l/Fk98 $WY #stockmarket #kwhenfinance",,,
Kwhen Finance,@kwhenfinance,2022-09-21T14:45:49.000Z,"Kwhen Finance
@kwhenfinance
·
Sep 21, 2022Weyerhaeuser Co. Shares Close in on 52-Week Low - Market Mover https://ayr.app/l/Fk98 $WY #stockmarket #kwhenfinance",,,
stocksoftheday,@stocksoftheday1,2022-09-20T21:30:55.000Z,"stocksoftheday
@stocksoftheday1
·
Sep 20, 2022$WY Weyerhaeuser Co is falling fast! It's down -5.96% today!",,,
セルディト,@stockinfo2110,2022-09-20T15:00:01.000Z,"セルディト
@stockinfo2110
·
Sep 20, 2022本日の暴騰銘柄 アメリカ株(00:00時点)

株価値上がりランキング
1. Wynn Resorts Ltd.
2. Las Vegas Sands Corp.
3. Moderna Inc.
4. Humana Inc.

株価値下がりランキング
1. Ford Motor Co.
2. 
Show more",,,
Raymond Hyytinen,@HyytinenRaymond,2022-09-20T14:41:00.000Z,"Raymond Hyytinen
@HyytinenRaymond
·
Sep 20, 2022Don't blame strikers at WEYERHAEUSER CO. THEY ALSO TOOK AWAY HEALTHCARE BENEFITS FROM RETIRERS.  NOT A GEORGE WEYERHAEUSER COMPANY ANY MORE.",,,
Kwhen Finance,@kwhenfinance,2022-09-17T17:59:16.000Z,"Kwhen Finance
@kwhenfinance
·
Sep 17, 2022Weyerhaeuser Co. Shares Near 52-Week Low - Market Mover https://ayr.app/l/HzNz $WY #stockmarket #kwhenfinance",,,
Piri Ikkita,@IkkitaPiri,2022-09-16T18:46:21.000Z,"Piri Ikkita
@IkkitaPiri
·
Sep 16, 2022#RT 
@kwhenfinance
: Weyerhaeuser Co. Shares Close in on 52-Week Low - Market Mover https://ayr.app/l/worL $WY #stockmarket #kwhenfinance",,,
Kwhen Finance,@kwhenfinance,2022-09-16T18:36:25.000Z,"Kwhen Finance
@kwhenfinance
·
Sep 16, 2022Weyerhaeuser Co. Shares Close in on 52-Week Low - Market Mover https://ayr.app/l/worL $WY #stockmarket #kwhenfinance",,,
Communist Stock Analysis,@communiststocks,2022-09-15T07:01:11.000Z,"Communist Stock Analysis
@communiststocks
·
Sep 15, 2022Weyerhaeuser Co - $WY

 QUOTE
$WY was DOWN  on Wed Sep 14
Closed at 31.68 USD for a -2.10% loss from previous close
  

 ANALYSIS
Weyerhaeuser Co should be nationalized
☭ ☭ ☭",,,
Kwhen Finance,@kwhenfinance,2022-09-14T22:59:46.000Z,"Kwhen Finance
@kwhenfinance
·
Sep 15, 2022Weyerhaeuser Co. Shares Fall 0.2% Below Previous 52-Week Low - Market Mover https://ayr.app/l/eZwS $WY #stockmarket #kwhenfinance",,,
Breaking PDX News,@breakingPDXnews,2022-09-14T05:58:02.000Z,"Breaking PDX News
@breakingPDXnews
·
Sep 14, 2022Union workers at timber giant Weyerhaeuser Co. go on strike: More than 1,100 Weyerhaeuser workers are members of the union. http://dlvr.it/SYHdZY",,,
Cindi R S,@Cindi2luu2whoo,2022-09-13T18:13:44.000Z,"Cindi R S
@Cindi2luu2whoo
·
Sep 13, 2022Replying to 
@Cindi2luu2whoo",,,
Cindi R S,@Cindi2luu2whoo,2022-09-13T18:02:37.000Z,"Cindi R S
@Cindi2luu2whoo
·
Sep 13, 2022Well our Weyerhaeuser Co just went on strike. Thousands are out of work in the state of Washington. So sad. This company profited $130million in 2018-19. Just more rich companies taking advantage of our middle class workers.",1,,2
The Daily News,@the_daily_news,2022-09-13T16:49:03.000Z,"The Daily News
@the_daily_news
·
Sep 13, 2022Dozens of woodworkers picketed outside the Weyerhaeuser Co. gate at the intersection of Industrial Way and Washington Way on the first day of the union's strike Tuesday morning — the",1,4,3
The Daily News,@the_daily_news,2022-09-13T16:38:09.000Z,"The Daily News
@the_daily_news
·
Sep 13, 2022Dozens of woodworkers picketed outside the Weyerhaeuser Co. gate at the intersection of Industrial Way and Washington Way on the first day of the union's strike Tuesday morning — the first for the group since 1986.",,2,2
The Daily News,@the_daily_news,2022-09-12T22:51:04.000Z,"The Daily News
@the_daily_news
·
Sep 13, 2022More than 1,100 union Weyerhaeuser Co. workers in Washington and Oregon overwhelmingly voted this month to give its union strike authority — the first step before employees stop working due",,2,3
Market Newswire,@Market_Newswire,2022-09-08T21:03:13.000Z,"Market Newswire
@Market_Newswire
·
Sep 8, 2022$WY SEC Filing: 8-K Reg FD - WEYERHAEUSER CO (0000106535) September 08
 
https://marketnewswire.live/index.php/2022/09/08/8-k-reg-fd-weyerhaeuser-co-0000106535-september-08/…",,,
SADIF - Analytics,@SADIFAnalytics,2022-08-31T18:34:26.000Z,"SADIF - Analytics
@SADIFAnalytics
·
Aug 31, 2022Rating Update for Weyerhaeuser Co $WY https://sadifanalytics.com/research/48297",,,
P Morton,@DesertRat_AZ,2022-08-30T20:42:59.000Z,"P Morton
@DesertRat_AZ
·
Aug 30, 2022Replying to 
@siddal21
 @Kenmorrey92
 and 
@Prof_Umbongo",,,
Darth Dividend on YouTube,@DarthDividend23,2022-08-22T21:45:34.000Z,"Darth Dividend on YouTube
@DarthDividend23
·
Aug 22, 2022Underrated Dividend Stocks

$ABR Arbor Realty Trust
$LEG Leggett & Platt, Inc
$JXN Jackson Financial Inc
$BEP Brookfield Renewable Partners
$REYN Reynolds Consumer Products Inc
$CUBE CubeSmart
$WY Weyerhaeuser Co
$HBI Hanesbrands Inc
Show more",6,7,70
SubieG,@suzannegauen,2022-08-19T18:01:42.000Z,"SubieG
@suzannegauen
·
Aug 19, 2022Replying to 
@suzannegauen",1,,3
Communist Stock Analysis,@communiststocks,2022-08-14T07:01:38.000Z,"Communist Stock Analysis
@communiststocks
·
Aug 14, 2022Weyerhaeuser Co - $WY

 QUOTE
$WY was UP  on Fri Aug 12
Closed at 36.89 USD for a 1.26% gain from previous close
  

 ANALYSIS
Weyerhaeuser Co should be nationalized
☭ ☭ ☭",,,
Sustainable Forestry Initiative,@sfiprogram,2022-08-12T19:24:29.000Z,"Sustainable Forestry Initiative
@sfiprogram
·
Aug 12, 20228 #SFI certificate holders are among landowners & managers recognized for fish passage & habitat improvements in WA since 2001: BTG Pactual, Fruit Growers Supply Co., 
@Manulife
 Forest Mgnt, Olympic Timber, 
@rayonier
 @SierraPacificIn
 @Wadnr
 @Weyerhaeuser
.
https://dnr.wa.gov/news/dnr-ecology-wdfw-recognize-large-landowners-completion-road-maintenance-fish-passage-program…",,,2
Law360,@Law360,2022-08-09T01:00:30.000Z,"Law360
@Law360
·
Aug 9, 2022Georgia-Pacific said it will ask the U.S. Supreme Court to review a ruling that International Paper Co. and Weyerhaeuser Co. are not liable for any part of a $49 million Superfund cleanup. https://law360.com/articles/1519162…",,2,2
ebic,@eQmqPu1Cv4i3ul9,2022-08-02T07:22:39.000Z,"ebic
@eQmqPu1Cv4i3ul9
·
Aug 2, 2022Inflation Resistant Weyerhaeuser Co Might Get Cheaper https://ift.tt/ebcw3XD",,,
ValueWalk - Exclusive hedge fund info (below),@valuewalk,2022-08-02T01:37:34.000Z,"ValueWalk - Exclusive hedge fund info (below)
@valuewalk
·
Aug 2, 2022Inflation Resistant Weyerhaeuser Co Might Get Cheaper https://valuewalk.com/inflation-resistant-weyerhaeuser-co-might-get-cheaper/?utm_source=dlvr.it&utm_medium=twitter… #NYSEWY #WeyerhaeuserCo",,1,
Trade For Profit,@TFPdaily,2022-08-01T23:53:33.000Z,"Trade For Profit
@TFPdaily
·
Aug 2, 2022Inflation Resistant Weyerhaeuser Co Might Get Cheaper https://tradeforprofit.net/2022/08/inflation-resistant-weyerhaeuser-co-might-get-cheaper/…",,,
POLITICAL HEDGE,@politicalHEDGE,2022-08-01T23:53:30.000Z,"POLITICAL HEDGE
@politicalHEDGE
·
Aug 2, 2022Inflation Resistant Weyerhaeuser Co Might Get Cheaper https://tradeforprofit.net/2022/08/inflation-resistant-weyerhaeuser-co-might-get-cheaper/…",,,
Stock Market News,@Stock_Market_Pr,2022-07-29T23:22:04.000Z,"Stock Market News
@Stock_Market_Pr
·
Jul 30, 2022Weyerhaeuser Co. stock falls Friday, underperforms market - MarketWatch https://marketwatch.com/story/weyerhaeuser-co-stock-falls-friday-underperforms-market-01659130203-76bce33b8fb6?utm_source=dlvr.it&utm_medium=twitter…",,,
SEC.report,@EdgarInsider,2022-07-29T10:13:18.000Z,"SEC.report
@EdgarInsider
·
Jul 29, 2022FORM 8-K [Press/News Current Report] recently SEC filed.  $WY $WY.WD WEYERHAEUSER CO  https://sec.report/Document/0001564590-22-026976/…",,,
Market Newswire,@Market_Newswire,2022-07-29T10:08:43.000Z,"Market Newswire
@Market_Newswire
·
Jul 29, 2022$WY SEC Filing: 8-K Earnings - WEYERHAEUSER CO (0000106535) July 29
 
https://marketnewswire.live/index.php/2022/07/29/8-k-earnings-weyerhaeuser-co-0000106535-july-29/…",,,
Communist Stock Analysis,@communiststocks,2022-07-26T02:01:09.000Z,"Communist Stock Analysis
@communiststocks
·
Jul 26, 2022Weyerhaeuser Co - $WY

 QUOTE
$WY was DOWN  on Mon Jul 25
Closed at 35.46 USD for a -0.14% loss from previous close
  

 ANALYSIS
Weyerhaeuser Co should be nationalized
☭ ☭ ☭",,,
Communist Stock Analysis,@communiststocks,2022-07-20T09:00:57.000Z,"Communist Stock Analysis
@communiststocks
·
Jul 20, 2022Weyerhaeuser Co - $WY

 QUOTE
$WY was UP  on Tue Jul 19
Closed at 35.16 USD for a 2.45% gain from previous close
  

 ANALYSIS
Weyerhaeuser Co should be nationalized
☭ ☭ ☭",,,
intratio,@intratio,2022-07-12T12:23:16.000Z,"intratio
@intratio
·
Jul 12, 2022https://intratio.com/stock-forecast/WY… Weyerhaeuser Co. Our model has detected the value of this company will substancially appreciate shortly and will be followed by a solid upmove in the coming months $WY #entrepreneur #realestate #startup",,,
IEMBot MPX,@iembot_mpx,2022-07-11T20:42:55.000Z,"IEMBot MPX
@iembot_mpx
·
Jul 11, 2022
AutomatedAt 2:45 PM CDT, 8 S Weyerhaeuser [Rusk Co, WI] PUBLIC reports HAIL of nickel size (M0.88 INCH). REPORT RELAYED VIA WQOW METEOROLOGIST. TIME ESTIMATED BY RADAR. https://mesonet.agron.iastate.edu/lsr/#MPX/202207111945/202207111945…",,,
IEMBot MPX,@iembot_mpx,2022-07-11T19:49:31.000Z,"IEMBot MPX
@iembot_mpx
·
Jul 11, 2022
AutomatedAt 2:40 PM CDT, 8 S Weyerhaeuser [Rusk Co, WI] PUBLIC reports HAIL of mothball size (M0.50 INCH). PICTURE VIA TWITTER. https://mesonet.agron.iastate.edu/lsr/#MPX/202207111940/202207111940…",,,
Communist Stock Analysis,@communiststocks,2022-07-09T22:00:52.000Z,"Communist Stock Analysis
@communiststocks
·
Jul 10, 2022Weyerhaeuser Co - $WY

 QUOTE
$WY was UP  on Fri Jul 08
Closed at 35.01 USD for a 1.54% gain from previous close
  

 ANALYSIS
Weyerhaeuser Co should be nationalized
☭ ☭ ☭",,,
Communist Stock Analysis,@communiststocks,2022-07-09T02:01:03.000Z,"Communist Stock Analysis
@communiststocks
·
Jul 9, 2022Weyerhaeuser Co - $WY

 QUOTE
$WY was UP  on Fri Jul 08
Closed at 35.01 USD for a 1.54% gain from previous close
  

 ANALYSIS
Weyerhaeuser Co should be nationalized
☭ ☭ ☭",,,
stocksoftheday,@stocksoftheday1,2022-07-08T21:30:57.000Z,"stocksoftheday
@stocksoftheday1
·
Jul 8, 2022$WY Weyerhaeuser Co saw an increase of +1.54% today!",,,
Communist Stock Analysis,@communiststocks,2022-07-07T23:01:32.000Z,"Communist Stock Analysis
@communiststocks
·
Jul 8, 2022Weyerhaeuser Co - $WY

 QUOTE
$WY was UP  on Thu Jul 07
Closed at 34.48 USD for a 1.62% gain from previous close
  

 ANALYSIS
Weyerhaeuser Co should be nationalized
☭ ☭ ☭",,,
Timber Processing Magazine,@timberpromag,2022-07-05T14:20:39.000Z,"Timber Processing Magazine
@timberpromag
·
Jul 5, 2022George H. Weyerhaeuser Sr., who served as president and CEO of 
@Weyerhaeuser
 Co. from 1966 to 1991 during an exciting period of wood products development while encountering new timber supply challenges.
 READ MORE: https://timberprocessing.com/weyerhaeuser-led-company-through-key-years/…",,1,
Southern Loggin' Times Magazine,@southernloggin,2022-07-05T14:11:29.000Z,"Southern Loggin' Times Magazine
@southernloggin
·
Jul 5, 2022George H. Weyerhaeuser Sr. served as president and CEO of Weyerhaeuser Co. from 1966 to 1991 during an exciting period of wood products development while encountering new timber supply challenges.

 READ MORE: http://southernloggintimesmagazine.com/weyerhaeuser-led-company-through-key-years/…",,,2
Market Newswire,@Market_Newswire,2022-06-29T20:35:33.000Z,"Market Newswire
@Market_Newswire
·
Jun 29, 2022$WY SEC Filing: 8-K Reg FD - WEYERHAEUSER CO (0000106535) June 29
 
https://marketnewswire.live/index.php/2022/06/29/8-k-reg-fd-weyerhaeuser-co-0000106535-june-29/…",,,
